360	1.22200000000000e-07	1.33980000000000e-08	5.35027000000000e-07
361	1.85138000000000e-07	2.02940000000000e-08	8.10720000000000e-07
362	2.78830000000000e-07	3.05600000000000e-08	1.22120000000000e-06
363	4.17470000000000e-07	4.57400000000000e-08	1.82870000000000e-06
364	6.21330000000000e-07	6.80500000000000e-08	2.72220000000000e-06
365	9.19270000000000e-07	1.00650000000000e-07	4.02830000000000e-06
366	1.35198000000000e-06	1.47980000000000e-07	5.92570000000000e-06
367	1.97654000000000e-06	2.16270000000000e-07	8.66510000000000e-06
368	2.87250000000000e-06	3.14200000000000e-07	1.25960000000000e-05
369	4.14950000000000e-06	4.53700000000000e-07	1.82010000000000e-05
370	5.95860000000000e-06	6.51100000000000e-07	2.61437000000000e-05
371	8.50560000000000e-06	9.28800000000000e-07	3.73300000000000e-05
372	1.20686000000000e-05	1.31750000000000e-06	5.29870000000000e-05
373	1.70226000000000e-05	1.85720000000000e-06	7.47640000000000e-05
374	2.38680000000000e-05	2.60200000000000e-06	0.000104870000000000
375	3.32660000000000e-05	3.62500000000000e-06	0.000146220000000000
376	4.60870000000000e-05	5.01900000000000e-06	0.000202660000000000
377	6.34720000000000e-05	6.90700000000000e-06	0.000279230000000000
378	8.68920000000000e-05	9.44900000000000e-06	0.000382450000000000
379	0.000118246000000000	1.28480000000000e-05	0.000520720000000000
380	0.000159952000000000	1.73640000000000e-05	0.000704776000000000
381	0.000215080000000000	2.33270000000000e-05	0.000948230000000000
382	0.000287490000000000	3.11500000000000e-05	0.00126820000000000
383	0.000381990000000000	4.13500000000000e-05	0.00168610000000000
384	0.000504550000000000	5.45600000000000e-05	0.00222850000000000
385	0.000662440000000000	7.15600000000000e-05	0.00292780000000000
386	0.000864500000000000	9.33000000000000e-05	0.00382370000000000
387	0.00112150000000000	0.000120870000000000	0.00496420000000000
388	0.00144616000000000	0.000155640000000000	0.00640670000000000
389	0.00185359000000000	0.000199200000000000	0.00821930000000000
390	0.00236160000000000	0.000253400000000000	0.0104822000000000
391	0.00299060000000000	0.000320200000000000	0.0132890000000000
392	0.00376450000000000	0.000402400000000000	0.0167470000000000
393	0.00471020000000000	0.000502300000000000	0.0209800000000000
394	0.00585810000000000	0.000623200000000000	0.0261270000000000
395	0.00724230000000000	0.000768500000000000	0.0323440000000000
396	0.00889960000000000	0.000941700000000000	0.0398020000000000
397	0.0108709000000000	0.00114780000000000	0.0486910000000000
398	0.0131989000000000	0.00139030000000000	0.0592100000000000
399	0.0159292000000000	0.00167400000000000	0.0715760000000000
400	0.0191097000000000	0.00200440000000000	0.0860109000000000
401	0.0227880000000000	0.00238600000000000	0.102740000000000
402	0.0270110000000000	0.00282200000000000	0.122000000000000
403	0.0318290000000000	0.00331900000000000	0.144020000000000
404	0.0372780000000000	0.00388000000000000	0.168990000000000
405	0.0434000000000000	0.00450900000000000	0.197120000000000
406	0.0502230000000000	0.00520900000000000	0.228570000000000
407	0.0577640000000000	0.00598500000000000	0.263470000000000
408	0.0660380000000000	0.00683300000000000	0.301900000000000
409	0.0750330000000000	0.00775700000000000	0.343870000000000
410	0.0847360000000000	0.00875600000000000	0.389366000000000
411	0.0950410000000000	0.00981600000000000	0.437970000000000
412	0.105836000000000	0.0109180000000000	0.489220000000000
413	0.117066000000000	0.0120580000000000	0.542900000000000
414	0.128682000000000	0.0132370000000000	0.598810000000000
415	0.140638000000000	0.0144560000000000	0.656760000000000
416	0.152893000000000	0.0157170000000000	0.716580000000000
417	0.165416000000000	0.0170250000000000	0.778120000000000
418	0.178191000000000	0.0183990000000000	0.841310000000000
419	0.191214000000000	0.0198480000000000	0.906110000000000
420	0.204492000000000	0.0213910000000000	0.972542000000000
421	0.217650000000000	0.0229920000000000	1.03890000000000
422	0.230267000000000	0.0245980000000000	1.10310000000000
423	0.242311000000000	0.0262130000000000	1.16510000000000
424	0.253793000000000	0.0278410000000000	1.22490000000000
425	0.264737000000000	0.0294970000000000	1.28250000000000
426	0.275195000000000	0.0311950000000000	1.33820000000000
427	0.285301000000000	0.0329270000000000	1.39260000000000
428	0.295143000000000	0.0347380000000000	1.44610000000000
429	0.304869000000000	0.0366540000000000	1.49940000000000
430	0.314679000000000	0.0386760000000000	1.55348000000000
431	0.324355000000000	0.0407920000000000	1.60720000000000
432	0.333570000000000	0.0429460000000000	1.65890000000000
433	0.342243000000000	0.0451140000000000	1.70820000000000
434	0.350312000000000	0.0473330000000000	1.75480000000000
435	0.357719000000000	0.0496020000000000	1.79850000000000
436	0.364482000000000	0.0519340000000000	1.83920000000000
437	0.370493000000000	0.0543370000000000	1.87660000000000
438	0.375727000000000	0.0568220000000000	1.91050000000000
439	0.380158000000000	0.0593990000000000	1.94080000000000
440	0.383734000000000	0.0620770000000000	1.96728000000000
441	0.386327000000000	0.0647370000000000	1.98910000000000
442	0.387858000000000	0.0672850000000000	2.00570000000000
443	0.388396000000000	0.0697640000000000	2.01740000000000
444	0.387978000000000	0.0722180000000000	2.02440000000000
445	0.386726000000000	0.0747040000000000	2.02730000000000
446	0.384696000000000	0.0772720000000000	2.02640000000000
447	0.382006000000000	0.0799790000000000	2.02230000000000
448	0.378709000000000	0.0828740000000000	2.01530000000000
449	0.374915000000000	0.0860000000000000	2.00600000000000
450	0.370702000000000	0.0894560000000000	1.99480000000000
451	0.366089000000000	0.0929470000000000	1.98140000000000
452	0.361045000000000	0.0962750000000000	1.96530000000000
453	0.355518000000000	0.0995350000000000	1.94640000000000
454	0.349486000000000	0.102829000000000	1.92480000000000
455	0.342957000000000	0.106256000000000	1.90070000000000
456	0.335893000000000	0.109901000000000	1.87410000000000
457	0.328284000000000	0.113835000000000	1.84510000000000
458	0.320150000000000	0.118167000000000	1.81390000000000
459	0.311475000000000	0.122932000000000	1.78060000000000
460	0.302273000000000	0.128201000000000	1.74537000000000
461	0.292858000000000	0.133457000000000	1.70910000000000
462	0.283502000000000	0.138323000000000	1.67230000000000
463	0.274044000000000	0.143042000000000	1.63470000000000
464	0.264263000000000	0.147787000000000	1.59560000000000
465	0.254085000000000	0.152761000000000	1.55490000000000
466	0.243392000000000	0.158102000000000	1.51220000000000
467	0.232187000000000	0.163941000000000	1.46730000000000
468	0.220488000000000	0.170362000000000	1.41990000000000
469	0.208198000000000	0.177425000000000	1.37000000000000
470	0.195618000000000	0.185190000000000	1.31756000000000
471	0.183034000000000	0.193025000000000	1.26240000000000
472	0.170222000000000	0.200313000000000	1.20500000000000
473	0.157348000000000	0.207156000000000	1.14660000000000
474	0.144650000000000	0.213644000000000	1.08800000000000
475	0.132349000000000	0.219940000000000	1.03020000000000
476	0.120584000000000	0.226170000000000	0.973830000000000
477	0.109456000000000	0.232467000000000	0.919430000000000
478	0.0990420000000000	0.239025000000000	0.867460000000000
479	0.0893880000000000	0.245997000000000	0.818280000000000
480	0.0805070000000000	0.253589000000000	0.772125000000000
481	0.0720340000000000	0.261876000000000	0.728290000000000
482	0.0637100000000000	0.270643000000000	0.686040000000000
483	0.0556940000000000	0.279645000000000	0.645530000000000
484	0.0481170000000000	0.288694000000000	0.606850000000000
485	0.0410720000000000	0.297665000000000	0.570060000000000
486	0.0346420000000000	0.306469000000000	0.535220000000000
487	0.0288960000000000	0.315035000000000	0.502340000000000
488	0.0238760000000000	0.323335000000000	0.471400000000000
489	0.0196280000000000	0.331366000000000	0.442390000000000
490	0.0161720000000000	0.339133000000000	0.415254000000000
491	0.0133000000000000	0.347860000000000	0.390024000000000
492	0.0107590000000000	0.358326000000000	0.366399000000000
493	0.00854200000000000	0.370001000000000	0.344015000000000
494	0.00666100000000000	0.382464000000000	0.322689000000000
495	0.00513200000000000	0.395379000000000	0.302356000000000
496	0.00398200000000000	0.408482000000000	0.283036000000000
497	0.00323900000000000	0.421588000000000	0.264816000000000
498	0.00293400000000000	0.434619000000000	0.247848000000000
499	0.00311400000000000	0.447601000000000	0.232318000000000
500	0.00381600000000000	0.460777000000000	0.218502000000000
501	0.00509500000000000	0.474340000000000	0.205851000000000
502	0.00693600000000000	0.488200000000000	0.193596000000000
503	0.00929900000000000	0.502340000000000	0.181736000000000
504	0.0121470000000000	0.516740000000000	0.170281000000000
505	0.0154440000000000	0.531360000000000	0.159249000000000
506	0.0191560000000000	0.546190000000000	0.148673000000000
507	0.0232500000000000	0.561180000000000	0.138609000000000
508	0.0276900000000000	0.576290000000000	0.129096000000000
509	0.0324440000000000	0.591500000000000	0.120215000000000
510	0.0374650000000000	0.606741000000000	0.112044000000000
511	0.0429560000000000	0.622150000000000	0.104710000000000
512	0.0491140000000000	0.637830000000000	0.0981960000000000
513	0.0559200000000000	0.653710000000000	0.0923610000000000
514	0.0633490000000000	0.669680000000000	0.0870880000000000
515	0.0713580000000000	0.685660000000000	0.0822480000000000
516	0.0799010000000000	0.701550000000000	0.0777440000000000
517	0.0889090000000000	0.717230000000000	0.0734560000000000
518	0.0982930000000000	0.732570000000000	0.0692680000000000
519	0.107949000000000	0.747460000000000	0.0650600000000000
520	0.117749000000000	0.761757000000000	0.0607090000000000
521	0.127839000000000	0.775340000000000	0.0564570000000000
522	0.138450000000000	0.788220000000000	0.0526090000000000
523	0.149516000000000	0.800460000000000	0.0491220000000000
524	0.161041000000000	0.812140000000000	0.0459540000000000
525	0.172953000000000	0.823330000000000	0.0430500000000000
526	0.185209000000000	0.834120000000000	0.0403680000000000
527	0.197755000000000	0.844600000000000	0.0378390000000000
528	0.210538000000000	0.854870000000000	0.0353840000000000
529	0.223460000000000	0.865040000000000	0.0329490000000000
530	0.236491000000000	0.875211000000000	0.0304510000000000
531	0.249633000000000	0.885370000000000	0.0280290000000000
532	0.262972000000000	0.895370000000000	0.0258620000000000
533	0.276515000000000	0.905150000000000	0.0239200000000000
534	0.290269000000000	0.914650000000000	0.0221740000000000
535	0.304213000000000	0.923810000000000	0.0205840000000000
536	0.318361000000000	0.932550000000000	0.0191270000000000
537	0.332705000000000	0.940810000000000	0.0177400000000000
538	0.347232000000000	0.948520000000000	0.0164030000000000
539	0.361926000000000	0.955600000000000	0.0150640000000000
540	0.376772000000000	0.961988000000000	0.0136760000000000
541	0.391683000000000	0.967540000000000	0.0123080000000000
542	0.406594000000000	0.972230000000000	0.0110560000000000
543	0.421539000000000	0.976170000000000	0.00991500000000000
544	0.436517000000000	0.979460000000000	0.00887200000000000
545	0.451584000000000	0.982200000000000	0.00791800000000000
546	0.466782000000000	0.984520000000000	0.00703000000000000
